step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1100.0,65,8372.0,121.33333333333333,0.7583001048466331,65,8991.0,0.02632601930569308,65,8991.0,False,,
1105.0,60,8176.0,116.8,0.8722207631785345,60,9042.0,0.04429355713773622,60,9042.0,False,,
1110.0,52,7847.0,113.72463768115942,0.9204636616005801,52,8920.0,0.041040168617243425,52,8920.0,False,,
1115.0,44,6430.0,89.30555555555556,1.627199364318178,44,8646.0,0.07879371787768989,44,8646.0,False,,
1120.0,40,5919.0,82.20833333333333,2.084583653030149,40,8469.0,0.0759151669554517,40,8469.0,False,,
1125.0,47,5866.0,85.01449275362319,1.1471602203168245,47,8610.0,0.026154112132704327,47,8610.0,False,,
1130.0,53,6015.0,88.45588235294117,1.1819701512761331,53,8846.0,0.015940473680209077,53,8846.0,False,,
1135.0,50,6056.0,91.75757575757575,1.0042397770111369,50,8852.0,0.04384729079979286,50,8852.0,False,,
1140.0,45,6099.0,92.4090909090909,1.6189562472440941,45,8844.0,0.06327237600344199,45,8844.0,False,,
1145.0,40,6137.0,95.890625,1.4298177498940778,40,8681.0,0.06875817393423928,40,8681.0,False,,
1150.0,44,6265.0,93.50746268656717,1.9024871728475374,44,8662.0,0.07433511128557152,44,8662.0,False,,
1155.0,39,6281.0,92.36764705882354,2.2094134945413932,39,8543.0,0.12054319084452156,39,8543.0,False,,
1160.0,39,6407.0,91.52857142857142,2.113952568840292,39,8434.0,0.09136521199778061,39,8434.0,False,,
1165.0,47,6556.0,96.41176470588235,1.4221351325002445,47,8515.0,0.03447598451643628,47,8515.0,False,,
1170.0,50,6760.0,96.57142857142857,1.75716720133285,50,8566.0,0.07086655707053571,50,8566.0,False,,
1175.0,48,6922.0,97.49295774647888,1.6911192402542423,48,8497.0,0.0982735267204035,48,8497.0,False,,
1180.0,47,7053.0,96.61643835616438,1.579578343163477,47,8532.0,0.07510130827439387,47,8532.0,False,,
